Accident_Index,Date,Time,latitude,longitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Road_Type,Weather_Conditions,Light_Conditions,State,District
53829.0,2018-03-24,13:20,19.20673761,72.89197319,Minor injury,4.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53830.0,2018-05-12,15:30,19.06267083,72.82893671,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53831.0,2018-05-14,12:00,19.11230397,72.87089807,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53832.0,2018-05-08,19:00,19.16050095,72.89474336,Minor injury,2.0,1.0,Unknown,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53833.0,2018-05-11,11:40,19.1164618,72.89532608,Minor injury,3.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53834.0,2018-05-16,17:30,19.19578166,72.9268732,Minor injury,3.0,3.0,Single carriageway,Fine no high winds,Darkness - lights unlit,Maharashtra,Mumbai Suburban
53835.0,2018-05-17,11:10,19.17620742,72.88031194,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53836.0,2018-05-17,08:00,19.13553718,72.93218005,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53837.0,2018-05-11,15:57,19.19193733,72.91554101,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53838.0,2018-05-18,08:15,19.09710494,72.9377869,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53839.0,2018-05-12,18:55,19.15941416,72.83048345,Serious injury,2.0,1.0,Slip road,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53840.0,2018-05-15,18:15,19.12123844,72.89385643,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53841.0,2018-05-18,17:21,19.18169831,72.88745134,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53842.0,2018-05-13,15:41,19.12373061,72.83127603,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53843.0,2018-05-09,08:50,19.20235648,72.88776313,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53844.0,2018-05-18,01:13,19.17659801,72.87050554,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,Maharashtra,Mumbai Suburban
53845.0,2018-05-06,20:25,19.14348799,72.92261595,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53846.0,2018-05-17,10:36,19.20603001,72.84763603,Serious injury,4.0,2.0,Single carriageway,Unknown,Daylight,Maharashtra,Mumbai Suburban
53847.0,2018-05-17,17:15,19.06954422,72.89405797,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53848.0,2018-05-14,16:40,19.13297575,72.91390483,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53849.0,2018-05-14,14:10,19.20937111,72.91993267,Minor injury,2.0,1.0,Slip road,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53850.0,2018-05-08,14:31,19.16349262,72.84190073,Minor injury,2.0,1.0,Roundabout,Raining no high winds,Daylight,Maharashtra,Mumbai Suburban
53851.0,2018-05-17,17:40,19.19219332,72.90670749,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53852.0,2018-05-17,14:45,19.12526121,72.88152129,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53853.0,2018-05-13,12:50,19.07495282,72.85529581,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53854.0,2018-05-17,18:50,19.12583983,72.89145645,Serious injury,1.0,1.0,Single carriageway,Raining no high winds,Daylight,Maharashtra,Mumbai Suburban
53855.0,2018-05-17,17:40,19.13806889,72.90959684,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53856.0,2018-05-16,12:27,19.12183689,72.87714138,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53857.0,2018-03-29,16:25,19.13398735,72.85032444,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53858.0,2018-05-17,16:20,19.0826038,72.83700822,Minor injury,3.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53859.0,2018-05-18,07:15,19.18743889,72.87330615,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53860.0,2018-05-18,20:59,19.11389855,72.91611947,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53861.0,2018-05-10,14:41,19.14007848,72.8645371,Minor injury,3.0,2.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53862.0,2018-05-17,20:30,19.07292177,72.90830384,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53863.0,2018-05-18,13:05,19.20954053,72.93081756,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,Maharashtra,Mumbai Suburban
53864.0,2018-05-10,14:11,19.20560616,72.91816675,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53865.0,2018-05-18,16:40,19.20461062,72.87978743,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53866.0,2018-05-17,16:45,19.20814646,72.86523771,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53867.0,2018-05-11,19:20,19.09123604,72.8895123,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53868.0,2018-05-19,09:25,19.15937675,72.9371242,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53869.0,2018-05-18,12:15,19.1047933,72.9289032,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53870.0,2018-05-17,23:31,19.11621328,72.89589757,Minor injury,1.0,1.0,One way street,Fine no high winds,Darkness - lights lit,Maharashtra,Mumbai Suburban
53871.0,2018-05-17,11:44,19.14403013,72.84815803,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53872.0,2018-05-12,09:59,19.17676327,72.8397685,Minor injury,3.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53873.0,2018-05-18,16:00,19.16665759,72.87696871,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53874.0,2018-05-19,09:40,19.18392774,72.83373214,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53875.0,2018-05-14,14:13,19.1638806,72.85141244,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53876.0,2018-05-15,14:40,19.07767082,72.8461086,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53877.0,2018-04-14,06:45,19.15579712,72.8964895,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53878.0,2018-05-20,20:53,19.20018954,72.87301747,Serious injury,2.0,4.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53879.0,2018-05-21,15:30,19.14815997,72.89455526,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53880.0,2018-05-19,12:58,19.15252351,72.87380354,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53881.0,2018-05-13,14:07,19.08931704,72.85739108,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53882.0,2018-05-19,22:25,19.14220006,72.86411497,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,Maharashtra,Mumbai Suburban
53883.0,2018-05-19,23:29,19.15685089,72.93096574,Serious injury,2.0,3.0,Single carriageway,Fine no high winds,Darkness - no lighting,Maharashtra,Mumbai Suburban
53884.0,2018-05-20,16:50,19.12813663,72.93005315,Minor injury,4.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53885.0,2018-05-20,03:27,19.11736868,72.92402359,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,Maharashtra,Mumbai Suburban
53886.0,2018-05-19,09:40,19.16513773,72.86955425,Serious injury,3.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53887.0,2018-05-14,14:10,19.19760232,72.90536951,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53888.0,2018-05-07,11:00,19.1918896,72.92111872,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53889.0,2018-05-20,11:55,19.15175173,72.92820844,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,Maharashtra,Mumbai Suburban
53890.0,2018-05-12,08:40,19.12531669,72.92449433,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53891.0,2018-05-17,15:40,19.12848726,72.90067743,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53892.0,2018-05-11,22:00,19.20790227,72.90882303,Serious injury,1.0,2.0,Dual carriageway,Fine no high winds,Darkness - lights lit,Maharashtra,Mumbai Suburban
53893.0,2018-05-22,05:37,19.11282422,72.92805263,Minor injury,1.0,1.0,Single carriageway,Raining no high winds,Daylight,Maharashtra,Mumbai Suburban
53894.0,2018-05-15,07:45,19.20954619,72.88929889,Fatal,1.0,3.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53895.0,2018-05-19,16:30,19.17879914,72.8802807,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53896.0,2018-05-17,08:57,19.16240149,72.86936836,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53897.0,2018-05-17,07:15,19.13756732,72.84256813,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53898.0,2018-05-18,16:24,19.19100322,72.92562182,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53899.0,2018-05-17,19:10,19.15966411,72.88180739,Minor injury,1.0,3.0,Single carriageway,Raining no high winds,Daylight,Maharashtra,Mumbai Suburban
53900.0,2018-05-15,04:20,19.20569818,72.87602967,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53901.0,2018-05-21,17:30,19.15503373,72.839692,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53902.0,2018-05-12,16:30,19.14616366,72.92231073,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53903.0,2018-05-22,19:10,19.15314024,72.91279823,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53904.0,2018-05-19,18:23,19.18953707,72.88339037,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53905.0,2018-05-19,17:11,19.10475846,72.92747141,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53906.0,2018-04-14,13:45,19.08522662,72.86984445,Minor injury,2.0,1.0,Dual carriageway,Raining + high winds,Daylight,Maharashtra,Mumbai Suburban
53907.0,2018-05-20,09:00,19.08642587,72.84056723,Minor injury,2.0,1.0,Dual carriageway,Raining no high winds,Daylight,Maharashtra,Mumbai Suburban
53908.0,2018-05-13,16:20,19.11238407,72.93064028,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53909.0,2018-05-20,18:40,19.08511377,72.90339696,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53910.0,2018-05-19,07:57,19.06557133,72.83406192,Minor injury,2.0,2.0,Single carriageway,Raining no high winds,Daylight,Maharashtra,Mumbai Suburban
53911.0,2018-05-21,11:25,19.07635013,72.89981582,Serious injury,2.0,3.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53912.0,2018-05-19,14:15,19.20124971,72.84536926,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53913.0,2018-05-16,12:15,19.20520414,72.82943215,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53914.0,2018-05-19,20:29,19.19868584,72.83058053,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53915.0,2018-05-20,09:24,19.14570232,72.89192768,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53916.0,2018-05-20,13:45,19.07261626,72.83943933,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53917.0,2018-05-22,20:15,19.12318492,72.93140747,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53918.0,2018-05-24,11:40,19.12990737,72.88351935,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53919.0,2018-05-23,07:15,19.09284307,72.9320991,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53920.0,2018-05-22,19:03,19.05439938,72.88939837,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53921.0,2018-05-22,13:40,19.1627099,72.83465712,Minor injury,2.0,3.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53922.0,2018-05-22,10:40,19.05629324,72.86665105,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53923.0,2018-05-13,17:10,19.12192032,72.86736358,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53924.0,2018-05-22,12:00,19.20810648,72.87775361,Minor injury,2.0,1.0,Slip road,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53925.0,2018-05-23,13:25,19.07867819,72.92128027,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53926.0,2018-05-18,09:30,19.12877856,72.91424103,Minor injury,3.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53927.0,2018-05-23,08:05,19.10891013,72.86499523,Minor injury,4.0,2.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53928.0,2018-05-22,20:25,19.12484351,72.90698482,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53929.0,2018-05-21,14:50,19.14322147,72.83853755,Fatal,1.0,4.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53930.0,2018-05-20,10:45,19.11636145,72.91829474,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53931.0,2018-05-23,15:20,19.15662823,72.90996735,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53932.0,2018-05-23,17:20,19.08928775,72.85020698,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53933.0,2018-05-17,10:45,19.19594733,72.92579159,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53934.0,2018-05-19,20:45,19.13642549,72.84250324,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53935.0,2018-05-15,19:30,19.08160463,72.87432416,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53936.0,2018-05-24,19:00,19.08809837,72.93043575,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,Maharashtra,Mumbai Suburban
53937.0,2018-05-23,18:43,19.07947346,72.87558819,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53938.0,2018-05-24,12:20,19.09005337,72.8617292,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53939.0,2018-05-21,15:20,19.08257473,72.93595018,Minor injury,2.0,3.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53940.0,2018-05-23,15:35,19.07153406,72.86413014,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53941.0,2018-05-25,08:15,19.11227525,72.85604555,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53942.0,2018-05-23,19:10,19.15793138,72.8872218,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53943.0,2018-05-19,21:05,19.14619799,72.89491896,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53944.0,2018-05-25,22:10,19.2014484,72.84679494,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,Maharashtra,Mumbai Suburban
53945.0,2018-05-25,16:00,19.1061905,72.92464772,Minor injury,1.0,1.0,Roundabout,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53946.0,2018-05-21,14:45,19.11055491,72.85463464,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53947.0,2018-05-24,14:19,19.06178108,72.91480977,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53948.0,2018-05-26,17:35,19.09959306,72.88168218,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53949.0,2018-05-25,11:52,19.08530905,72.88214513,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53950.0,2018-05-25,11:21,19.12739309,72.85226974,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53951.0,2018-05-16,09:00,19.11823781,72.89482246,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53952.0,2018-05-17,08:16,19.19045862,72.84502129,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53953.0,2018-05-25,09:22,19.11464378,72.83556682,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53954.0,2018-05-23,09:30,19.12208517,72.87462977,Minor injury,2.0,1.0,Slip road,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53955.0,2018-05-28,12:30,19.15285809,72.86820609,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53956.0,2018-04-30,13:11,19.08967797,72.90480838,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53957.0,2018-05-28,00:20,19.11710769,72.88684193,Serious injury,4.0,4.0,Single carriageway,Fine no high winds,Darkness - lights lit,Maharashtra,Mumbai Suburban
53958.0,2018-05-28,16:00,19.14411126,72.9215204,Minor injury,1.0,1.0,One way street,Fine + high winds,Daylight,Maharashtra,Mumbai Suburban
53959.0,2018-05-25,06:50,19.18036607,72.85259306,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53960.0,2018-05-27,19:13,19.15393616,72.87054503,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53961.0,2018-05-25,17:38,19.19034529,72.83758417,Serious injury,1.0,2.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53962.0,2018-05-24,10:13,19.20579829,72.85065861,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53963.0,2018-05-29,15:35,19.14962632,72.83400873,Serious injury,1.0,1.0,Single carriageway,Fine + high winds,Daylight,Maharashtra,Mumbai Suburban
53964.0,2018-05-23,17:40,19.09366518,72.84469766,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53965.0,2018-05-18,14:45,19.14151355,72.84135083,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53966.0,2018-05-29,13:15,19.14174172,72.93111641,Serious injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53967.0,2018-05-26,11:45,19.05599128,72.88987577,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53968.0,2018-05-25,11:58,19.0649729,72.92345281,Minor injury,3.0,1.0,Dual carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53969.0,2018-05-18,11:40,19.18471207,72.82685961,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53970.0,2018-05-27,15:15,19.13052114,72.84982722,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53971.0,2018-05-28,17:05,19.14845478,72.93376675,Minor injury,2.0,1.0,Single carriageway,Fine + high winds,Daylight,Maharashtra,Mumbai Suburban
53972.0,2018-05-04,18:10,19.10791789,72.83185363,Minor injury,3.0,2.0,Single carriageway,Fine no high winds,Daylight,Maharashtra,Mumbai Suburban
53973.0,2018-05-07,17:17,19.11746881,72.88719648,Minor injury,2.0,1.0,Roundabout,Raining no high winds,Daylight,Maharashtra,Mumbai Suburban
