Accident_Index,Date,Time,latitude,longitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Road_Type,Weather_Conditions,Light_Conditions,State,District
31212.0,2018-06-07,17:30,26.46766037,80.29578102,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31213.0,2018-06-10,18:40,26.4613243,80.27935927,Minor injury,2.0,1.0,Unknown,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31214.0,2018-06-10,16:50,26.44475632,80.31535786,Minor injury,2.0,3.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31215.0,2018-06-11,20:00,26.44377549,80.31785369,Serious injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31216.0,2018-06-10,14:00,26.44405946,80.29773436,Minor injury,2.0,2.0,Slip road,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31217.0,2018-06-30,17:10,26.44969176,80.31285888,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31218.0,2018-07-02,17:20,26.45159949,80.2825008,Minor injury,3.0,3.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31219.0,2018-06-12,11:00,26.4758671,80.30281558,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31220.0,2018-07-08,18:38,26.47802283,80.34018036,Serious injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31221.0,2018-07-09,11:45,26.48046576,80.32173563,Minor injury,4.0,2.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31222.0,2018-06-21,13:44,26.44325876,80.29297756,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31223.0,2018-06-17,07:20,26.46871931,80.33321874,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31224.0,2018-06-22,14:00,26.4492414,80.28839362,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31225.0,2018-06-23,17:30,26.44315992,80.28781106,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31226.0,2018-07-16,08:13,26.44048215,80.26410967,Serious injury,1.0,17.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31227.0,2018-06-28,18:00,26.44726141,80.30216535,Serious injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31228.0,2018-07-13,07:48,26.45856659,80.31712197,Serious injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31229.0,2018-07-18,17:25,26.44097272,80.29463274,Serious injury,3.0,5.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31230.0,2018-06-30,10:22,26.45424091,80.28161166,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31231.0,2018-07-13,22:55,26.47508781,80.30290551,Fatal,1.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31232.0,2018-07-03,12:05,26.43971608,80.29255769,Minor injury,2.0,1.0,Slip road,Unknown,Daylight,Uttar Pradesh,Kanpur Nagar
31233.0,2018-07-05,06:58,26.48000358,80.30095334,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31234.0,2018-07-05,07:50,26.45126441,80.29996381,Minor injury,2.0,1.0,Dual carriageway,Unknown,Daylight,Uttar Pradesh,Kanpur Nagar
31235.0,2018-07-07,15:45,26.4430073,80.28495499,Minor injury,3.0,1.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31236.0,2018-07-08,15:20,26.46863086,80.28152717,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31237.0,2018-07-23,18:57,26.46027192,80.27139446,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31238.0,2018-07-09,05:10,26.45333149,80.27336648,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31239.0,2018-07-10,15:00,26.43657891,80.3047424,Serious injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31240.0,2018-07-06,08:30,26.44106157,80.32319451,Minor injury,2.0,3.0,Slip road,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31241.0,2018-07-21,07:20,26.45338032,80.32073451,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31242.0,2018-07-11,08:10,26.44085423,80.29917683,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31243.0,2018-07-17,02:00,26.46746212,80.31289176,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31244.0,2018-07-11,20:05,26.45286335,80.33600919,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31245.0,2018-07-14,11:33,26.44008194,80.28827366,Minor injury,3.0,3.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31246.0,2018-07-20,09:55,26.46244502,80.33930121,Minor injury,1.0,1.0,Roundabout,Unknown,Daylight,Uttar Pradesh,Kanpur Nagar
31247.0,2018-07-26,20:38,26.46063314,80.27745754,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31248.0,2018-07-26,18:02,26.47317377,80.27117734,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31249.0,2018-07-28,20:00,26.47598796,80.33825023,Minor injury,2.0,3.0,Single carriageway,Raining no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31250.0,2018-08-10,09:00,26.46207524,80.30451606,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31251.0,2018-08-02,16:40,26.43676423,80.31190674,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31252.0,2018-08-05,08:50,26.46186476,80.32142515,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31253.0,2018-08-05,23:25,26.4598678,80.32880482,Serious injury,2.0,2.0,Dual carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31254.0,2018-08-06,00:02,26.43657102,80.31023329,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31255.0,2018-08-08,17:30,26.43948443,80.31433393,Minor injury,2.0,2.0,Slip road,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31256.0,2018-08-09,13:35,26.44032123,80.31534114,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31257.0,2018-08-07,16:15,26.4448948,80.3246535,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31258.0,2018-08-06,14:00,26.46349568,80.29481656,Minor injury,2.0,1.0,Unknown,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31259.0,2018-08-13,16:50,26.44247146,80.32166195,Fatal,1.0,2.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31260.0,2018-08-13,16:22,26.45627348,80.3359683,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31261.0,2018-08-14,14:45,26.46594966,80.29292616,Minor injury,2.0,4.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31262.0,2018-07-28,22:10,26.46085025,80.34046609,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31263.0,2018-08-23,19:43,26.44325692,80.29852157,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31264.0,2018-08-25,14:30,26.45978515,80.27416142,Minor injury,2.0,2.0,Roundabout,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31265.0,2018-08-25,03:39,26.47915721,80.3122279,Serious injury,1.0,2.0,Single carriageway,Fine no high winds,Darkness - no lighting,Uttar Pradesh,Kanpur Nagar
31266.0,2018-08-30,16:11,26.47366054,80.3120931,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31267.0,2018-09-01,20:05,26.44077897,80.28180718,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31268.0,2018-09-04,11:15,26.44369129,80.33597666,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31269.0,2018-09-07,05:40,26.44750193,80.27424995,Serious injury,1.0,4.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31270.0,2018-09-08,06:55,26.44031367,80.28148506,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31271.0,2018-09-10,18:05,26.47575004,80.29230143,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31272.0,2018-09-12,07:50,26.45341474,80.31706704,Minor injury,4.0,1.0,Roundabout,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31273.0,2018-09-12,14:17,26.44328921,80.29155707,Minor injury,3.0,2.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31274.0,2018-09-16,15:55,26.44559097,80.26651972,Minor injury,2.0,4.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31275.0,2018-09-18,13:39,26.47367716,80.29352574,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31276.0,2018-09-25,22:45,26.46301991,80.32396571,Minor injury,1.0,1.0,Roundabout,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31277.0,2018-09-19,15:45,26.46890535,80.27583245,Serious injury,1.0,1.0,Unknown,Other,Daylight,Uttar Pradesh,Kanpur Nagar
31278.0,2018-09-24,12:20,26.47713216,80.31072363,Minor injury,2.0,3.0,Roundabout,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31279.0,2018-09-27,08:40,26.45831407,80.28105102,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31280.0,2018-10-01,12:00,26.44510926,80.30690424,Minor injury,2.0,2.0,Single carriageway,Raining + high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31281.0,2018-10-03,10:38,26.47301158,80.33491545,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31282.0,2018-10-01,11:45,26.45878353,80.32120709,Minor injury,2.0,1.0,Single carriageway,Fine + high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31283.0,2018-10-14,22:10,26.4363312,80.31984586,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31284.0,2018-10-19,07:14,26.47979331,80.28190969,Minor injury,2.0,1.0,Roundabout,Raining no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31285.0,2018-10-21,14:40,26.44881212,80.32982541,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31286.0,2018-10-19,01:15,26.46351078,80.29281595,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31287.0,2018-10-21,14:10,26.46631192,80.28784944,Serious injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31288.0,2018-10-22,12:00,26.47905528,80.27372522,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31289.0,2018-10-24,13:10,26.48110306,80.26913063,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31290.0,2018-10-27,23:15,26.4535923,80.28756154,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31291.0,2018-10-27,10:55,26.43941782,80.30968032,Minor injury,2.0,2.0,Roundabout,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31292.0,2018-10-29,17:30,26.43846077,80.33228113,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31293.0,2018-10-17,13:30,26.43752033,80.31877706,Minor injury,2.0,1.0,Slip road,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31294.0,2018-11-01,20:10,26.44022397,80.29414596,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31295.0,2018-11-01,21:29,26.48100707,80.29564323,Minor injury,2.0,4.0,Single carriageway,Raining no high winds,Darkness - lights unlit,Uttar Pradesh,Kanpur Nagar
31296.0,2018-11-04,21:00,26.47649638,80.33877951,Minor injury,1.0,1.0,Dual carriageway,Other,Darkness - no lighting,Uttar Pradesh,Kanpur Nagar
31297.0,2018-11-05,21:50,26.48055772,80.29664033,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31298.0,2018-11-07,09:15,26.45149765,80.27981996,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31299.0,2018-10-24,11:51,26.44026249,80.27203642,Minor injury,1.0,1.0,Single carriageway,Raining no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31300.0,2018-11-10,19:26,26.44785097,80.27199931,Minor injury,4.0,4.0,Dual carriageway,Raining no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31301.0,2018-11-11,20:49,26.47452554,80.31474026,Minor injury,3.0,3.0,Single carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31302.0,2018-11-08,13:30,26.48116963,80.28555797,Minor injury,3.0,1.0,Roundabout,Raining no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31303.0,2018-11-11,15:40,26.47175585,80.33870325,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31304.0,2018-11-16,20:36,26.46770806,80.27189152,Minor injury,3.0,2.0,Dual carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31305.0,2018-11-18,08:45,26.47528265,80.28850332,Minor injury,3.0,2.0,Single carriageway,Other,Daylight,Uttar Pradesh,Kanpur Nagar
31306.0,2018-11-18,12:12,26.45584378,80.29175528,Serious injury,2.0,3.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31307.0,2018-11-24,07:40,26.45394452,80.30845675,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31308.0,2018-11-27,11:21,26.46772126,80.31690452,Minor injury,2.0,1.0,Roundabout,Raining no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31309.0,2018-11-23,12:54,26.46186598,80.31288443,Minor injury,2.0,1.0,Dual carriageway,Fog or mist,Daylight,Uttar Pradesh,Kanpur Nagar
31310.0,2018-11-30,16:33,26.47970297,80.32316539,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31311.0,2018-12-06,17:30,26.45121366,80.31979577,Minor injury,2.0,2.0,Single carriageway,Other,Darkness - lights unlit,Uttar Pradesh,Kanpur Nagar
31312.0,2018-11-30,18:00,26.46058932,80.30606273,Minor injury,2.0,1.0,Dual carriageway,Unknown,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31313.0,2018-12-08,17:00,26.4508633,80.33732979,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31314.0,2018-12-12,09:15,26.46517734,80.28436734,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31315.0,2018-12-01,17:45,26.46909874,80.26594736,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31316.0,2018-12-15,17:50,26.44407225,80.33783906,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31317.0,2018-12-23,10:31,26.45555791,80.30530883,Minor injury,2.0,2.0,Roundabout,Raining no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31318.0,2018-12-31,19:23,26.4508853,80.27805634,Minor injury,1.0,1.0,Single carriageway,Raining no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31319.0,2018-12-30,13:35,26.46078954,80.31012037,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31320.0,2018-12-30,14:10,26.45245256,80.29566301,Minor injury,2.0,1.0,Roundabout,Raining no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31321.0,2018-12-31,17:16,26.46057628,80.3125499,Serious injury,1.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31322.0,2018-11-04,10:55,26.45896518,80.27727802,Minor injury,3.0,1.0,Single carriageway,Raining no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31323.0,2018-05-07,15:58,26.48092894,80.33461102,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31324.0,2018-05-06,07:45,26.45230285,80.33558577,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31325.0,2018-05-12,18:07,26.46812791,80.31093993,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31326.0,2018-05-30,12:30,26.47064067,80.33379029,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31327.0,2018-05-29,16:13,26.46858212,80.31565419,Serious injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31328.0,2018-06-21,08:50,26.47522251,80.26880369,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31329.0,2018-05-31,13:21,26.44908831,80.32914502,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31330.0,2018-06-26,20:50,26.4659693,80.29019726,Serious injury,1.0,1.0,Roundabout,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31331.0,2018-06-05,03:00,26.45072076,80.27289237,Minor injury,4.0,2.0,Single carriageway,Other,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31332.0,2018-06-10,22:25,26.44854114,80.30751603,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31333.0,2018-06-19,06:36,26.46793026,80.32548738,Serious injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31334.0,2018-06-14,15:25,26.45970525,80.26856843,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31335.0,2018-06-17,19:00,26.47898784,80.28754702,Minor injury,2.0,1.0,Unknown,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31336.0,2018-07-06,17:51,26.47000996,80.32860639,Minor injury,2.0,3.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31337.0,2018-07-04,18:10,26.45484997,80.33805227,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31338.0,2018-06-22,09:00,26.47530001,80.30211885,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31339.0,2018-06-23,10:10,26.4558547,80.27966124,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31340.0,2018-06-23,20:00,26.47362408,80.30616255,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31341.0,2018-06-27,08:45,26.43953178,80.31733626,Minor injury,3.0,1.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31342.0,2018-06-29,20:15,26.47891437,80.33464791,Minor injury,2.0,1.0,Dual carriageway,Raining no high winds,Darkness - lights unlit,Uttar Pradesh,Kanpur Nagar
31343.0,2018-07-02,16:00,26.46218461,80.28584508,Minor injury,2.0,3.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31344.0,2018-07-04,17:45,26.4728459,80.28009469,Minor injury,3.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31345.0,2018-07-05,14:25,26.45796264,80.27320331,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31346.0,2018-07-23,17:15,26.44772944,80.30638282,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31347.0,2018-07-24,11:49,26.44185705,80.33350697,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31348.0,2018-07-12,22:20,26.4710524,80.32476626,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31349.0,2018-07-15,18:55,26.43946128,80.26444511,Minor injury,2.0,1.0,Slip road,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31350.0,2018-07-18,14:40,26.47746654,80.28746031,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31351.0,2018-08-05,06:06,26.46567988,80.29020305,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31352.0,2018-08-08,11:45,26.4380359,80.26587833,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31353.0,2018-08-06,17:15,26.44191867,80.31307418,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31354.0,2018-08-11,23:05,26.46107114,80.27112748,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31355.0,2018-08-14,15:30,26.46661809,80.326519,Minor injury,2.0,2.0,Roundabout,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31356.0,2018-08-13,12:15,26.46884358,80.30575357,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31357.0,2018-09-07,15:30,26.46637581,80.30387545,Minor injury,3.0,1.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31358.0,2018-09-03,18:50,26.44106735,80.32473264,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31359.0,2018-09-07,12:50,26.45550995,80.32616344,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31360.0,2018-09-09,06:30,26.47412948,80.32831554,Minor injury,1.0,1.0,Single carriageway,Raining no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
31361.0,2018-09-12,08:35,26.47584519,80.30076952,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31362.0,2018-09-22,17:10,26.45138969,80.32921883,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31363.0,2018-09-28,08:45,26.45517852,80.29531239,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31364.0,2018-10-03,07:30,26.43993296,80.27069202,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31365.0,2018-10-01,16:10,26.45707235,80.28008865,Minor injury,2.0,4.0,Single carriageway,Fine no high winds,Daylight,Uttar Pradesh,Kanpur Nagar
31366.0,2018-10-06,05:20,26.45794003,80.31982939,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Darkness - lights lit,Uttar Pradesh,Kanpur Nagar
