Accident_Index,Date,Time,latitude,longitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Road_Type,Weather_Conditions,Light_Conditions,State,District
33942.0,2018-06-25,15:15,28.72247341,77.11509273,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
33947.0,2018-06-07,17:00,28.69460367,77.20740272,Minor injury,1.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
33948.0,2018-06-12,13:14,28.70121604,77.11376449,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
33953.0,2018-06-22,21:05,28.69477781,77.18228111,Minor injury,1.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
33961.0,2018-07-14,06:35,28.69379202,77.1656638,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights unlit,NCT of Delhi,North West
33971.0,2018-08-09,11:10,28.69479364,77.19643278,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
33988.0,2018-09-07,15:30,28.71041217,77.10485568,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
33994.0,2018-09-18,16:30,28.69210279,77.10325374,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
33996.0,2018-09-19,17:00,28.69076302,77.16517362,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34001.0,2018-09-22,10:39,28.70351193,77.198644,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34002.0,2018-09-23,20:36,28.72151356,77.1554742,Minor injury,2.0,4.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34014.0,2018-10-09,20:00,28.72007213,77.11190212,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - no lighting,NCT of Delhi,North West
34022.0,2018-10-20,07:35,28.71251735,77.08708495,Serious injury,2.0,2.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North West
34027.0,2018-11-02,18:30,28.70373612,77.13071192,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34050.0,2018-12-17,21:50,28.72259362,77.14172362,Minor injury,3.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34052.0,2018-12-27,13:10,28.71560807,77.0998005,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34053.0,2018-10-29,17:30,28.70869975,77.19085499,Minor injury,1.0,1.0,One way street,Fine no high winds,Daylight,NCT of Delhi,North West
34057.0,2018-08-10,20:28,28.71049563,77.19259107,Serious injury,1.0,1.0,Slip road,Fine no high winds,Daylight,NCT of Delhi,North West
34064.0,2018-08-18,06:22,28.72656536,77.11629938,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34074.0,2018-08-17,00:05,28.70141213,77.10870816,Serious injury,5.0,7.0,Dual carriageway,Fine no high winds,Darkness - no lighting,NCT of Delhi,North West
34081.0,2018-08-29,10:40,28.69444106,77.20522892,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34084.0,2018-08-31,12:34,28.70314957,77.09888028,Minor injury,1.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34087.0,2018-09-04,12:55,28.71779082,77.07411565,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34089.0,2018-09-08,14:06,28.68666364,77.069679,Minor injury,3.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34095.0,2018-09-21,06:36,28.69866292,77.0760809,Serious injury,3.0,3.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34121.0,2018-10-22,20:35,28.68938409,77.07768872,Minor injury,4.0,6.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34129.0,2018-10-30,01:30,28.71627437,77.06957562,Minor injury,1.0,1.0,Slip road,Raining + high winds,Darkness - lights lit,NCT of Delhi,North West
34132.0,2018-10-27,13:45,28.70172077,77.12896106,Minor injury,3.0,7.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34145.0,2018-11-06,08:19,28.6996297,77.06106107,Minor injury,2.0,1.0,Dual carriageway,Raining no high winds,Daylight,NCT of Delhi,North West
34147.0,2018-11-09,10:35,28.7034873,77.11630561,Minor injury,2.0,2.0,Slip road,Fine no high winds,Daylight,NCT of Delhi,North West
34152.0,2018-11-11,15:00,28.72109011,77.09849083,Minor injury,2.0,1.0,Dual carriageway,Raining no high winds,Daylight,NCT of Delhi,North West
34155.0,2018-11-14,13:00,28.69910869,77.13092592,Minor injury,2.0,1.0,Dual carriageway,Raining no high winds,Daylight,NCT of Delhi,North West
34169.0,2018-11-23,15:15,28.72180276,77.13465712,Minor injury,1.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34174.0,2018-11-25,20:21,28.72327497,77.10330528,Minor injury,1.0,3.0,Dual carriageway,Fine no high winds,Darkness - no lighting,NCT of Delhi,North West
34181.0,2018-12-04,06:43,28.705336,77.15789011,Minor injury,2.0,1.0,Dual carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,North West
34182.0,2018-11-26,12:50,28.72426225,77.14013774,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34189.0,2018-12-14,07:28,28.7159896,77.1686574,Minor injury,7.0,2.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34198.0,2018-12-28,11:20,28.6878638,77.06672814,Minor injury,3.0,3.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34201.0,2018-12-10,16:07,28.69610051,77.13459077,Minor injury,3.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34203.0,2018-12-28,09:25,28.70253165,77.12893213,Minor injury,3.0,4.0,Dual carriageway,Other,Daylight,NCT of Delhi,North West
34208.0,2018-10-05,14:55,28.68470079,77.17646053,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34220.0,2018-10-11,17:10,28.70349687,77.07506598,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North West
34230.0,2018-10-14,10:05,28.72561176,77.15279179,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34234.0,2018-10-13,16:00,28.70976693,77.21054509,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34238.0,2018-10-11,08:30,28.68574825,77.15781336,Minor injury,2.0,1.0,Roundabout,Raining no high winds,Daylight,NCT of Delhi,North West
34239.0,2018-10-07,22:05,28.7065016,77.15064267,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34245.0,2018-10-16,12:46,28.72234194,77.10529221,Minor injury,2.0,5.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34290.0,2018-10-31,18:35,28.70226511,77.17965401,Minor injury,2.0,1.0,Dual carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,North West
34295.0,2018-11-04,16:30,28.67810453,77.15150759,Minor injury,2.0,2.0,Roundabout,Raining no high winds,Daylight,NCT of Delhi,North West
34298.0,2018-11-06,20:06,28.70379545,77.06252453,Minor injury,2.0,1.0,Single carriageway,Snowing no high winds,Darkness - no lighting,NCT of Delhi,North West
34300.0,2018-11-08,07:25,28.72160338,77.19221939,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34307.0,2018-11-10,19:00,28.69131988,77.11901541,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34316.0,2018-11-12,17:15,28.69807203,77.09751376,Serious injury,2.0,1.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,North West
34317.0,2018-11-17,17:00,28.72686609,77.09800198,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34318.0,2018-11-20,15:20,28.68172882,77.16092992,Serious injury,1.0,3.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34325.0,2018-11-09,08:30,28.69912249,77.08138149,Minor injury,2.0,1.0,Roundabout,Unknown,Daylight,NCT of Delhi,North West
34331.0,2018-11-18,16:55,28.71189285,77.19387112,Minor injury,1.0,1.0,Single carriageway,Other,Darkness - lights lit,NCT of Delhi,North West
34336.0,2018-11-23,19:09,28.71292825,77.12129245,Minor injury,2.0,5.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34337.0,2018-11-22,17:30,28.68721976,77.143938,Serious injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34338.0,2018-11-23,13:50,28.69360257,77.11368506,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34343.0,2018-11-16,17:30,28.71025829,77.21350157,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34355.0,2018-11-23,16:50,28.70863107,77.16180135,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34361.0,2018-12-03,17:15,28.69004201,77.1805912,Serious injury,2.0,1.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,North West
34365.0,2018-12-04,20:07,28.7157076,77.15106496,Serious injury,2.0,1.0,One way street,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34367.0,2018-12-05,17:30,28.69291883,77.13998864,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,North West
34378.0,2018-12-06,11:30,28.71527746,77.09500204,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,North West
34380.0,2018-12-10,23:30,28.67599504,77.12310898,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34381.0,2018-11-29,20:05,28.69475658,77.14190943,Minor injury,2.0,2.0,Roundabout,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34407.0,2018-12-23,21:30,28.70410305,77.12375802,Minor injury,1.0,4.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,North West
34414.0,2018-12-22,15:11,28.72791708,77.06599268,Serious injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34418.0,2018-12-24,19:50,28.71118364,77.17733385,Minor injury,1.0,2.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34425.0,2018-12-25,11:18,28.71758335,77.1972657,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34442.0,2018-01-05,18:45,28.70632157,77.13405114,Minor injury,2.0,1.0,Single carriageway,Other,Darkness - lights lit,NCT of Delhi,North West
34458.0,2018-01-12,17:15,28.71283207,77.214599,Minor injury,4.0,3.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34467.0,2018-01-18,12:50,28.69248324,77.18447789,Serious injury,2.0,2.0,Single carriageway,Raining + high winds,Daylight,NCT of Delhi,North West
34470.0,2018-01-19,15:55,28.71177381,77.11633608,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34477.0,2018-01-22,19:10,28.69112274,77.07534046,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34485.0,2018-01-17,08:15,28.68924599,77.18570132,Minor injury,2.0,1.0,Single carriageway,Unknown,Daylight,NCT of Delhi,North West
34486.0,2018-01-19,08:10,28.68428681,77.15462032,Minor injury,2.0,1.0,Dual carriageway,Fine + high winds,Daylight,NCT of Delhi,North West
34490.0,2018-01-29,21:10,28.72044662,77.11495967,Minor injury,3.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34493.0,2018-01-24,18:15,28.70555599,77.14541929,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34503.0,2018-02-01,17:20,28.69836766,77.19866208,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34507.0,2018-02-04,10:15,28.68084352,77.16867222,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34527.0,2018-02-12,18:20,28.7044052,77.13241669,Minor injury,1.0,1.0,Single carriageway,Other,Darkness - lights lit,NCT of Delhi,North West
34532.0,2018-02-11,17:30,28.70731685,77.07361085,Minor injury,2.0,1.0,Roundabout,Raining no high winds,Daylight,NCT of Delhi,North West
34545.0,2018-02-07,14:30,28.72205883,77.07785199,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34572.0,2018-02-14,09:45,28.69465683,77.15841837,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34584.0,2018-02-28,19:40,28.72226254,77.07975986,Minor injury,2.0,3.0,Dual carriageway,Fine no high winds,Darkness - no lighting,NCT of Delhi,North West
34589.0,2018-02-26,11:20,28.7116556,77.16881539,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34593.0,2018-02-28,15:30,28.68817803,77.16731123,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34604.0,2018-03-08,10:00,28.70476372,77.18290012,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34605.0,2018-03-08,13:30,28.67942014,77.14401032,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34628.0,2018-03-16,08:10,28.71625889,77.1800519,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34638.0,2018-03-18,22:35,28.69359645,77.05813096,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34640.0,2018-03-14,19:05,28.71377292,77.07713698,Minor injury,1.0,1.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,North West
34649.0,2018-03-17,12:30,28.69464686,77.11113766,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34659.0,2018-03-25,18:25,28.72488766,77.05905431,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34662.0,2018-03-25,19:30,28.70803864,77.13351545,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34664.0,2018-02-17,19:50,28.6862055,77.15131758,Minor injury,2.0,3.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34669.0,2018-03-24,19:55,28.70049272,77.06782485,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34677.0,2018-04-04,22:58,28.6778287,77.12279145,Serious injury,2.0,3.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34688.0,2018-04-10,12:20,28.71589249,77.19776196,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34691.0,2018-03-08,16:20,28.72478122,77.09802899,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34699.0,2018-04-11,11:25,28.72658278,77.13247277,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34707.0,2018-04-03,07:00,28.70183585,77.15321015,Serious injury,1.0,5.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34725.0,2018-03-31,20:30,28.71688778,77.17263712,Minor injury,2.0,2.0,Slip road,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34734.0,2018-03-31,16:30,28.72385589,77.10748962,Minor injury,4.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34735.0,2018-04-08,09:20,28.71669017,77.08873123,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34739.0,2018-04-17,13:05,28.70088492,77.12050018,Minor injury,2.0,2.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North West
34747.0,2018-04-09,14:30,28.69346114,77.16232213,Minor injury,1.0,1.0,Roundabout,Raining no high winds,Daylight,NCT of Delhi,North West
34753.0,2018-04-22,13:30,28.71444533,77.15904296,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34759.0,2018-04-28,08:20,28.71158617,77.14902838,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34761.0,2018-04-27,00:08,28.69333233,77.16560883,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
34766.0,2018-04-29,15:00,28.68188214,77.12050502,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34770.0,2018-04-28,15:20,28.69692053,77.10742808,Minor injury,3.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34772.0,2018-05-01,16:55,28.69866028,77.07856179,Minor injury,3.0,3.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34791.0,2018-05-02,19:15,28.69087136,77.09113414,Serious injury,3.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34812.0,2018-05-12,15:50,28.6781392,77.15781217,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34832.0,2018-05-10,19:50,28.70426867,77.06143061,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North West
34833.0,2018-05-19,15:00,28.67942426,77.17709656,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34868.0,2018-05-04,11:00,28.72396249,77.15662372,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34884.0,2018-06-01,15:15,28.71518915,77.07880143,Minor injury,2.0,1.0,Dual carriageway,Other,Daylight,NCT of Delhi,North West
34887.0,2018-05-26,19:00,28.68224008,77.15447994,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34889.0,2018-06-02,17:45,28.69851273,77.15518718,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34923.0,2018-06-10,17:05,28.70410794,77.07477118,Minor injury,3.0,4.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34934.0,2018-06-20,15:15,28.67717907,77.1121963,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34947.0,2018-06-20,20:50,28.70767092,77.1348402,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34952.0,2018-06-24,08:50,28.72509977,77.08008653,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North West
34961.0,2018-06-21,15:55,28.72187954,77.07480757,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34971.0,2018-06-13,21:25,28.70056647,77.09151828,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,North West
34975.0,2018-06-27,18:45,28.71610908,77.14849948,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34979.0,2018-06-12,14:35,28.69599784,77.1881437,Minor injury,3.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34992.0,2018-07-02,13:00,28.71156304,77.12590465,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,North West
34996.0,2018-06-28,17:00,28.72123173,77.09553854,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
34997.0,2018-07-08,17:15,28.72123692,77.16745173,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
35008.0,2018-07-13,19:00,28.69415857,77.13752978,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
35037.0,2018-07-22,10:10,28.70800114,77.07566352,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
35040.0,2018-07-26,17:35,28.69257791,77.12474947,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
35044.0,2018-07-28,13:15,28.7194635,77.19604425,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North West
35073.0,2018-08-05,04:35,28.71324532,77.18048971,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,North West
35076.0,2018-08-10,17:45,28.68194207,77.1317491,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,North West
35086.0,2018-08-14,20:15,28.69197382,77.07948244,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
35097.0,2018-08-19,17:15,28.69926548,77.2177869,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
35098.0,2018-08-18,22:20,28.6837791,77.10411042,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - no lighting,NCT of Delhi,North West
35105.0,2018-08-10,17:25,28.70495723,77.08039285,Minor injury,4.0,4.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,North West
35110.0,2018-08-23,17:20,28.70959028,77.20961944,Minor injury,2.0,2.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North West
35112.0,2018-08-17,22:53,28.68463538,77.08357466,Serious injury,2.0,2.0,Dual carriageway,Fine no high winds,Darkness - no lighting,NCT of Delhi,North West
35113.0,2018-08-21,13:45,28.72199801,77.08290149,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
35122.0,2018-08-24,16:40,28.70643028,77.05990673,Minor injury,4.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
35125.0,2018-08-25,22:35,28.69124184,77.15284924,Fatal,2.0,5.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,North West
35130.0,2018-08-25,12:15,28.7064151,77.15967447,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
35150.0,2018-09-05,01:30,28.69029993,77.16441067,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
35161.0,2018-09-10,18:40,28.70867157,77.13324574,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
35165.0,2018-09-08,15:57,28.690997,77.19168164,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North West
35188.0,2018-09-08,21:50,28.70572093,77.15783524,Minor injury,2.0,2.0,Single carriageway,Raining no high winds,Darkness - no lighting,NCT of Delhi,North West
35203.0,2018-09-30,17:48,28.71687324,77.14801715,Minor injury,2.0,2.0,Single carriageway,Raining + high winds,Darkness - no lighting,NCT of Delhi,North West
35211.0,2018-09-16,09:35,28.68263662,77.13733621,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,North West
35213.0,2018-09-27,08:55,28.71199812,77.07641494,Minor injury,2.0,3.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North West
35214.0,2018-09-20,12:57,28.70013174,77.15420493,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
35215.0,2018-01-06,08:45,28.72115853,77.10244113,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
35221.0,2018-06-23,23:38,28.71083979,77.1879345,Serious injury,2.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North West
35229.0,2018-10-07,08:37,28.68051528,77.12579286,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
35234.0,2018-10-13,12:50,28.70192969,77.15475673,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
35237.0,2018-10-12,08:45,28.69455654,77.16881302,Minor injury,4.0,1.0,Dual carriageway,Raining no high winds,Daylight,NCT of Delhi,North West
35245.0,2018-10-09,13:18,28.71019662,77.19712048,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North West
