Accident_Index,Date,Time,latitude,longitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Road_Type,Weather_Conditions,Light_Conditions,State,District
34480.0,2018-01-18,08:00,28.53923758,77.25823902,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34482.0,2018-01-18,23:40,28.59263917,77.24408722,Serious injury,1.0,1.0,Single carriageway,Raining + high winds,Darkness - no lighting,NCT of Delhi,South
34483.0,2018-01-24,12:15,28.54732754,77.25878133,Minor injury,2.0,2.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,South
34495.0,2018-01-28,10:45,28.5958369,77.25343096,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34528.0,2018-01-16,10:10,28.5330457,77.31757818,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34531.0,2018-02-12,01:50,28.5789294,77.2603419,Minor injury,1.0,4.0,Single carriageway,Raining + high winds,Darkness - lighting unknown,NCT of Delhi,South
34535.0,2018-02-13,12:05,28.60505829,77.26532875,Serious injury,2.0,5.0,Roundabout,Fine + high winds,Daylight,NCT of Delhi,South
34538.0,2018-02-04,18:45,28.5809134,77.25843565,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
34547.0,2018-02-17,08:50,28.58814384,77.24658197,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34549.0,2018-02-11,17:30,28.57535887,77.2345981,Minor injury,3.0,2.0,Single carriageway,Raining no high winds,Darkness - no lighting,NCT of Delhi,South
34558.0,2018-02-23,16:35,28.5414263,77.19819914,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34562.0,2018-02-23,09:00,28.58031047,77.2802081,Minor injury,1.0,1.0,Single carriageway,Unknown,Daylight,NCT of Delhi,South
34573.0,2018-02-22,19:00,28.60302533,77.26861635,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
34576.0,2018-02-24,19:35,28.5462529,77.22265442,Minor injury,2.0,3.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
34580.0,2018-03-02,08:35,28.54677177,77.26217206,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34582.0,2018-03-01,18:40,28.58031591,77.22029336,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
34585.0,2018-03-02,09:30,28.58881219,77.25576698,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34587.0,2018-03-03,08:26,28.54292317,77.26102785,Minor injury,2.0,3.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34592.0,2018-03-06,01:27,28.54402232,77.28774678,Minor injury,3.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
34598.0,2018-03-06,18:13,28.55121035,77.22656583,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
34606.0,2018-03-07,17:30,28.55725268,77.22061653,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34612.0,2018-02-20,22:20,28.57250542,77.22164126,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
34613.0,2018-02-25,14:15,28.56320362,77.27454955,Minor injury,2.0,3.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34614.0,2018-03-08,20:20,28.53255954,77.22110438,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
34624.0,2018-03-09,15:55,28.56594182,77.23372297,Minor injury,2.0,3.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34632.0,2018-03-05,22:50,28.55611127,77.21325819,Serious injury,2.0,4.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
34646.0,2018-03-16,06:40,28.54611805,77.30377607,Serious injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34656.0,2018-03-25,20:00,28.59834553,77.27319149,Minor injury,2.0,3.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34658.0,2018-03-30,10:15,28.54206892,77.27545371,Minor injury,1.0,2.0,Dual carriageway,Raining no high winds,Daylight,NCT of Delhi,South
34666.0,2018-03-28,12:20,28.55856136,77.24539941,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34667.0,2018-04-01,15:50,28.55636145,77.23037036,Minor injury,2.0,2.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,South
34672.0,2018-04-01,14:15,28.56659549,77.25618174,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34692.0,2018-04-05,20:00,28.57427828,77.24389195,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34694.0,2018-04-06,17:00,28.54462457,77.27831751,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34720.0,2018-04-09,10:30,28.58109305,77.22646003,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34729.0,2018-04-18,15:05,28.53783846,77.27565229,Serious injury,1.0,2.0,Single carriageway,Other,Daylight,NCT of Delhi,South
34732.0,2018-04-13,21:40,28.58679849,77.26702002,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - no lighting,NCT of Delhi,South
34751.0,2018-04-23,15:38,28.54330654,77.23103256,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34755.0,2018-04-24,21:00,28.53693405,77.27209075,Minor injury,2.0,2.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,South
34760.0,2018-04-25,21:30,28.5508994,77.22859001,Minor injury,3.0,2.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
34774.0,2018-04-29,12:00,28.5743184,77.2868869,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34785.0,2018-05-07,14:45,28.57612267,77.29711794,Minor injury,3.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34803.0,2018-05-13,16:25,28.55419585,77.25488328,Minor injury,2.0,5.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34818.0,2018-05-12,15:00,28.54909181,77.2129606,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34834.0,2018-05-16,18:45,28.59399624,77.24390892,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34847.0,2018-05-17,12:25,28.57764656,77.2637173,Minor injury,2.0,4.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34850.0,2018-05-16,08:58,28.56199393,77.23195509,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,South
34852.0,2018-05-11,07:55,28.5678308,77.24753599,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34894.0,2018-06-01,11:00,28.59075624,77.255211,Minor injury,3.0,2.0,Roundabout,Raining no high winds,Daylight,NCT of Delhi,South
34895.0,2018-06-01,11:45,28.56414907,77.22315681,Serious injury,2.0,2.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,South
34896.0,2018-05-20,12:25,28.54452175,77.30373539,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34898.0,2018-06-06,08:30,28.56640329,77.26256803,Minor injury,1.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,South
34900.0,2018-06-06,21:49,28.54487224,77.22950878,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
34903.0,2018-05-31,17:35,28.56349731,77.29723679,Minor injury,3.0,3.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34904.0,2018-06-08,18:55,28.57574167,77.30327916,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34908.0,2018-06-07,21:30,28.53603913,77.21728589,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34909.0,2018-06-11,15:20,28.54919378,77.27611755,Minor injury,3.0,4.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34927.0,2018-06-13,21:00,28.53855772,77.26636223,Minor injury,3.0,1.0,Single carriageway,Raining + high winds,Daylight,NCT of Delhi,South
34929.0,2018-06-19,09:50,28.5621792,77.28254007,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34941.0,2018-06-21,22:15,28.58418547,77.27813177,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
34942.0,2018-06-19,13:50,28.56352965,77.29394179,Minor injury,2.0,2.0,Single carriageway,Fine + high winds,Daylight,NCT of Delhi,South
34956.0,2018-06-25,12:00,28.55129292,77.2553802,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34978.0,2018-06-28,08:45,28.56734365,77.2229713,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,South
34986.0,2018-06-28,18:00,28.59795639,77.24791249,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35012.0,2018-07-06,15:30,28.58555612,77.23749385,Minor injury,3.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35021.0,2018-07-18,15:25,28.56678349,77.29134842,Minor injury,3.0,3.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35030.0,2018-07-22,16:35,28.54894698,77.26834034,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35041.0,2018-07-21,11:00,28.54209082,77.27438708,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35057.0,2018-07-29,08:40,28.54611156,77.29809602,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,South
35061.0,2018-07-28,12:50,28.54187827,77.23006969,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,South
35089.0,2018-08-13,00:20,28.55615976,77.21000478,Minor injury,1.0,2.0,One way street,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
35090.0,2018-08-09,12:17,28.58073157,77.21455299,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35093.0,2018-08-11,09:00,28.53541518,77.23206062,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35096.0,2018-08-13,09:50,28.57306769,77.24200277,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35109.0,2018-07-05,08:50,28.58268353,77.22393003,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35126.0,2018-08-26,09:35,28.59986029,77.27184444,Fatal,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35136.0,2018-08-30,20:30,28.57886511,77.26449124,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
35138.0,2018-09-02,00:35,28.5933138,77.23192356,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Darkness - no lighting,NCT of Delhi,South
35151.0,2018-06-23,12:00,28.5797352,77.26317674,Minor injury,2.0,1.0,Single carriageway,Unknown,Daylight,NCT of Delhi,South
35159.0,2018-09-04,19:05,28.5660381,77.2228942,Minor injury,1.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35167.0,2018-09-11,13:50,28.54834961,77.19835364,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35168.0,2018-09-13,14:35,28.56147914,77.25279197,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35169.0,2018-07-26,19:45,28.53235185,77.26333199,Serious injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35177.0,2018-08-27,08:50,28.55153812,77.21292262,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35182.0,2018-09-15,17:00,28.58645948,77.25185976,Minor injury,1.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,South
35192.0,2018-09-15,08:55,28.56423936,77.28657146,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,South
35202.0,2018-09-30,14:25,28.53629913,77.32033196,Serious injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35207.0,2018-09-28,08:50,28.5435174,77.27617662,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35208.0,2018-09-22,08:25,28.54616091,77.2113634,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35226.0,2018-10-06,13:05,28.55543506,77.26404898,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35249.0,2018-10-20,15:55,28.55779271,77.2389149,Fatal,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35264.0,2018-10-11,11:05,28.57370065,77.25063739,Minor injury,3.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,South
35266.0,2018-10-20,18:00,28.55400782,77.29331315,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35279.0,2018-10-27,15:15,28.58838672,77.24469684,Minor injury,2.0,1.0,Unknown,Fine no high winds,Daylight,NCT of Delhi,South
35287.0,2018-11-05,09:50,28.55094603,77.2824074,Minor injury,2.0,3.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,South
35296.0,2018-11-10,17:40,28.53804182,77.25460953,Minor injury,3.0,1.0,Dual carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,South
35300.0,2018-11-03,10:45,28.60322661,77.25151678,Minor injury,2.0,2.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,South
35301.0,2018-11-05,17:40,28.55597238,77.25247507,Minor injury,2.0,2.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,South
35305.0,2018-11-17,13:30,28.53671265,77.31895142,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35312.0,2018-11-18,14:15,28.55661114,77.20583673,Minor injury,1.0,1.0,Unknown,Fine no high winds,Daylight,NCT of Delhi,South
35315.0,2018-11-22,08:30,28.57280579,77.24910899,Minor injury,2.0,1.0,Single carriageway,Fog or mist,Daylight,NCT of Delhi,South
35325.0,2018-11-26,17:50,28.55462042,77.19701039,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
35326.0,2018-11-13,15:00,28.58180352,77.29046577,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35339.0,2018-12-03,18:15,28.55385864,77.23553073,Minor injury,2.0,6.0,Roundabout,Raining no high winds,Darkness - lights lit,NCT of Delhi,South
35347.0,2018-12-04,03:05,28.56528443,77.25418341,Serious injury,2.0,2.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,South
35356.0,2018-12-11,09:45,28.53634525,77.26923811,Minor injury,3.0,5.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35360.0,2018-11-26,13:40,28.54415578,77.26832195,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35362.0,2018-11-30,20:30,28.5367864,77.30022217,Minor injury,1.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,South
35374.0,2018-12-05,02:00,28.53232471,77.24193426,Minor injury,1.0,3.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
35376.0,2018-12-15,08:35,28.54570732,77.2252918,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
35382.0,2018-12-20,16:10,28.53814244,77.26613507,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,South
35389.0,2018-10-31,07:15,28.53247379,77.19589557,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,South
