Accident_Index,Date,Time,latitude,longitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Road_Type,Weather_Conditions,Light_Conditions,State,District
34722.0,2018-04-10,02:20,28.59917053,77.19509993,Minor injury,1.0,3.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
34726.0,2018-04-05,21:59,28.61017631,77.19841288,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
34740.0,2018-04-14,08:45,28.63025205,77.20131512,Minor injury,3.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
34746.0,2018-04-22,20:00,28.61410187,77.22847095,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
34748.0,2018-04-23,22:00,28.60589057,77.20052041,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
34779.0,2018-04-13,20:57,28.62259741,77.24713648,Serious injury,2.0,6.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
34795.0,2018-05-03,11:30,28.58732861,77.19685636,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
34806.0,2018-05-11,16:54,28.58346644,77.21316102,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
34874.0,2018-05-27,15:30,28.59740787,77.21500942,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
34920.0,2018-06-10,13:10,28.59417816,77.21327574,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
34931.0,2018-06-14,08:16,28.59112815,77.18160521,Minor injury,1.0,3.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,New Delhi
34953.0,2018-06-29,16:45,28.5988161,77.21593817,Minor injury,2.0,3.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
34988.0,2018-07-02,02:35,28.63699993,77.20425017,Serious injury,1.0,1.0,Roundabout,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35015.0,2018-07-10,12:20,28.6168597,77.22055977,Minor injury,3.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35053.0,2018-07-23,15:58,28.60106595,77.2216642,Minor injury,1.0,3.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35056.0,2018-07-26,12:30,28.61097878,77.18652336,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35074.0,2018-07-30,17:40,28.60502588,77.23649224,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35080.0,2018-07-18,09:30,28.60223012,77.17458947,Minor injury,2.0,2.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,New Delhi
35084.0,2018-07-27,23:20,28.61363612,77.20002826,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35116.0,2018-08-21,12:15,28.6163533,77.19435471,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35123.0,2018-08-28,22:00,28.58334445,77.2074982,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35129.0,2018-08-15,23:25,28.61974412,77.20963872,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35142.0,2018-08-14,11:00,28.58689382,77.19994285,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35147.0,2018-08-26,08:55,28.6340724,77.2281572,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35155.0,2018-09-10,01:44,28.61036782,77.23322774,Minor injury,3.0,6.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35166.0,2018-08-25,08:50,28.60972644,77.18515919,Serious injury,2.0,1.0,Single carriageway,Raining + high winds,Daylight,NCT of Delhi,New Delhi
35170.0,2018-09-03,16:00,28.61561489,77.18846454,Minor injury,2.0,2.0,Dual carriageway,Raining no high winds,Daylight,NCT of Delhi,New Delhi
35219.0,2018-06-09,12:45,28.58450716,77.20123031,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35258.0,2018-10-12,09:20,28.62702552,77.21792595,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35291.0,2018-11-11,13:10,28.59607748,77.22157663,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,New Delhi
35295.0,2018-11-03,20:25,28.61601146,77.21427029,Minor injury,2.0,1.0,Single carriageway,Raining + high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35322.0,2018-11-13,04:30,28.60018758,77.20519993,Serious injury,2.0,3.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35349.0,2018-11-13,22:17,28.596468,77.2343381,Serious injury,3.0,4.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35383.0,2018-12-16,16:10,28.63837933,77.20430238,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35394.0,2018-12-09,19:30,28.60892662,77.26144071,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35409.0,2018-12-08,00:05,28.61129605,77.19859903,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35411.0,2018-12-10,11:20,28.58481664,77.19931197,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35425.0,2018-12-09,15:15,28.62344967,77.20218765,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35440.0,2018-01-08,19:15,28.61945054,77.1898372,Minor injury,1.0,1.0,Single carriageway,Fine + high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35532.0,2018-03-01,08:50,28.60314431,77.18864252,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35541.0,2018-03-02,14:15,28.60747284,77.17844556,Minor injury,1.0,1.0,One way street,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35553.0,2018-03-04,21:00,28.59150325,77.18548391,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35573.0,2018-03-17,21:30,28.59225229,77.19036005,Minor injury,1.0,1.0,One way street,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35589.0,2018-03-22,01:10,28.58305598,77.21149527,Minor injury,1.0,1.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35599.0,2018-03-23,14:00,28.63271295,77.22384531,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35606.0,2018-03-27,03:30,28.60859613,77.24440947,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35614.0,2018-03-29,10:50,28.63359867,77.22970968,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35625.0,2018-03-23,12:35,28.59669044,77.17340737,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35660.0,2018-04-19,21:30,28.57988235,77.20710672,Minor injury,2.0,4.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
35698.0,2018-05-07,20:10,28.61559599,77.19657987,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35703.0,2018-04-24,15:30,28.61009616,77.22355654,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35707.0,2018-05-09,17:50,28.60882713,77.17976995,Minor injury,3.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35741.0,2018-04-19,08:45,28.61690621,77.25601131,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35765.0,2018-05-31,15:00,28.62473517,77.23223446,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35777.0,2018-06-07,20:40,28.63200065,77.21113512,Fatal,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35797.0,2018-06-09,18:40,28.59919412,77.2213914,Minor injury,3.0,3.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35800.0,2018-06-10,16:30,28.62109335,77.2409026,Minor injury,2.0,2.0,Roundabout,Other,Daylight,NCT of Delhi,New Delhi
35881.0,2018-07-15,15:47,28.62088751,77.22134197,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35886.0,2018-07-22,15:30,28.60357876,77.21547139,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35912.0,2018-07-27,19:40,28.58416073,77.20269548,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35931.0,2018-07-30,14:20,28.61164153,77.24869703,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35944.0,2018-08-05,12:30,28.6086663,77.21866379,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35946.0,2018-08-12,14:30,28.5835683,77.20071854,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35965.0,2018-08-25,16:00,28.61766035,77.18520869,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35972.0,2018-08-31,15:50,28.60344025,77.20025881,Minor injury,2.0,3.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,New Delhi
35984.0,2018-09-01,01:30,28.62414573,77.19525696,Minor injury,2.0,6.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
35987.0,2018-09-01,15:06,28.60264365,77.1740259,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36005.0,2018-09-12,11:58,28.59367626,77.22810191,Minor injury,2.0,3.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36009.0,2018-09-15,19:20,28.61182099,77.18235895,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36029.0,2018-09-27,16:35,28.62213308,77.24906745,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36032.0,2018-09-23,15:30,28.61416706,77.19576767,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36057.0,2018-07-30,11:30,28.61310194,77.23879008,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36065.0,2018-10-05,13:50,28.61081151,77.25387994,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36069.0,2018-10-14,20:06,28.62397095,77.21919901,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
36078.0,2018-10-18,17:15,28.62689871,77.19139405,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36089.0,2018-10-24,07:55,28.61883762,77.20026666,Minor injury,7.0,3.0,Dual carriageway,Raining no high winds,Daylight,NCT of Delhi,New Delhi
36093.0,2018-10-31,18:00,28.5939713,77.20729647,Minor injury,1.0,1.0,Single carriageway,Raining no high winds,Darkness - lighting unknown,NCT of Delhi,New Delhi
36136.0,2018-12-07,08:10,28.61432535,77.19674425,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36145.0,2018-12-03,17:30,28.63484966,77.2051085,Minor injury,3.0,1.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
36154.0,2018-12-12,16:05,28.62708664,77.20167694,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36159.0,2018-12-23,23:40,28.59079333,77.19488392,Fatal,1.0,1.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
36177.0,2018-12-31,08:50,28.59935908,77.21829878,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36211.0,2018-01-07,08:00,28.62859686,77.22894697,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36215.0,2018-02-06,16:20,28.60548565,77.22870769,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36231.0,2018-02-11,17:10,28.6038056,77.21455342,Minor injury,3.0,1.0,Dual carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
36244.0,2018-02-24,17:15,28.61396128,77.22927644,Minor injury,2.0,2.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36253.0,2018-02-26,15:00,28.59549103,77.19461653,Minor injury,2.0,5.0,Slip road,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36292.0,2018-02-11,11:15,28.6015486,77.23807633,Minor injury,3.0,4.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36311.0,2018-04-17,07:08,28.6108385,77.19684584,Serious injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36338.0,2018-05-06,16:00,28.60445824,77.23255173,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36375.0,2018-05-07,17:20,28.6128277,77.18323346,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36376.0,2018-05-26,21:00,28.62228485,77.22822659,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36402.0,2018-06-17,08:50,28.61646116,77.25017234,Minor injury,2.0,2.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36419.0,2018-07-01,21:05,28.63413946,77.23282212,Minor injury,2.0,3.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,New Delhi
36424.0,2018-06-23,20:20,28.63375957,77.22738396,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36442.0,2018-06-26,04:20,28.59216321,77.19312275,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
36453.0,2018-07-26,14:47,28.60322222,77.20393617,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36458.0,2018-07-30,07:40,28.61345431,77.18410326,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36508.0,2018-09-14,18:15,28.62201563,77.22775431,Minor injury,1.0,1.0,Unknown,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36513.0,2018-08-05,19:55,28.63897814,77.21359761,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
36532.0,2018-09-28,08:45,28.58720413,77.20283825,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36547.0,2018-10-03,16:30,28.61753151,77.19279244,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36591.0,2018-10-28,12:00,28.62371908,77.22637779,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36600.0,2018-11-01,17:30,28.61193735,77.23942299,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
36624.0,2018-11-25,01:30,28.59000074,77.20221007,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
36683.0,2018-01-17,20:45,28.60785124,77.23859283,Minor injury,1.0,1.0,One way street,Raining no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
36693.0,2018-01-28,18:00,28.60882065,77.25685561,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
36702.0,2018-01-31,20:45,28.61767453,77.18359811,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,New Delhi
36705.0,2018-02-04,09:00,28.60180384,77.18674439,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36719.0,2018-02-11,15:45,28.62954772,77.22756007,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,New Delhi
36755.0,2018-03-07,08:20,28.6076222,77.20983428,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36759.0,2018-02-08,11:38,28.62396535,77.19378588,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
36765.0,2018-03-10,15:25,28.62582882,77.19778923,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,New Delhi
