Accident_Index,Date,Time,latitude,longitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Road_Type,Weather_Conditions,Light_Conditions,State,District
34204.0,2018-09-26,13:00,28.71589678,77.21937416,Minor injury,2.0,1.0,Single carriageway,Unknown,Daylight,NCT of Delhi,North
34219.0,2018-10-12,13:45,28.66128506,77.23439396,Minor injury,2.0,1.0,Dual carriageway,Raining no high winds,Daylight,NCT of Delhi,North
34222.0,2018-10-11,21:30,28.70984354,77.22405289,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,North
34236.0,2018-10-12,16:25,28.66170071,77.20828336,Serious injury,3.0,1.0,Single carriageway,Other,Daylight,NCT of Delhi,North
34247.0,2018-10-15,11:58,28.71900852,77.22312237,Minor injury,1.0,5.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34261.0,2018-10-20,16:40,28.68360935,77.23517861,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34274.0,2018-11-09,11:00,28.72828638,77.18823959,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North
34304.0,2018-11-12,16:00,28.68417502,77.18249527,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34329.0,2018-11-19,16:20,28.72183045,77.24415373,Minor injury,2.0,1.0,Single carriageway,Other,Darkness - lights lit,NCT of Delhi,North
34370.0,2018-12-09,17:05,28.66217893,77.23898455,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
34390.0,2018-12-15,18:00,28.67699812,77.21874238,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
34405.0,2018-12-21,18:25,28.67987549,77.18620051,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34423.0,2018-12-26,17:45,28.66696169,77.19326049,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
34426.0,2018-12-02,11:45,28.66198945,77.17339742,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34431.0,2018-12-21,07:10,28.66497577,77.23940074,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
34432.0,2018-12-15,16:42,28.67326119,77.2058805,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
34440.0,2018-01-04,14:30,28.72381554,77.18999405,Minor injury,3.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34449.0,2018-01-07,19:05,28.72603018,77.21778595,Minor injury,1.0,1.0,Single carriageway,Fine + high winds,Darkness - lights lit,NCT of Delhi,North
34462.0,2018-01-11,15:30,28.69631562,77.22785847,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34465.0,2018-01-08,12:07,28.66463045,77.22546478,Minor injury,1.0,1.0,Single carriageway,Fine + high winds,Daylight,NCT of Delhi,North
34484.0,2018-01-23,11:00,28.67502308,77.20073369,Minor injury,2.0,5.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34536.0,2018-02-09,14:50,28.66509678,77.23671371,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34559.0,2018-02-21,21:30,28.68883986,77.22504419,Minor injury,2.0,3.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
34591.0,2018-03-06,13:15,28.66492974,77.19215913,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34595.0,2018-02-28,15:40,28.68150625,77.1969814,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34618.0,2018-03-11,14:40,28.68259949,77.19327309,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34629.0,2018-03-12,19:45,28.6802771,77.23227143,Serious injury,2.0,4.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
34631.0,2018-03-12,14:49,28.65231006,77.22480686,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34637.0,2018-02-28,15:00,28.67500396,77.20373926,Minor injury,2.0,1.0,Slip road,Fine no high winds,Daylight,NCT of Delhi,North
34641.0,2018-03-17,17:25,28.68643628,77.22557377,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34648.0,2018-03-18,16:55,28.68292862,77.18202953,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34655.0,2018-03-23,14:07,28.65646726,77.24550899,Minor injury,1.0,1.0,Slip road,Other,Daylight,NCT of Delhi,North
34671.0,2018-03-30,11:00,28.70686154,77.24368544,Minor injury,1.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North
34687.0,2018-04-09,12:00,28.72433891,77.18692794,Minor injury,2.0,2.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North
34712.0,2018-04-14,18:00,28.6565728,77.24544728,Minor injury,1.0,1.0,Single carriageway,Other,Daylight,NCT of Delhi,North
34716.0,2018-04-08,16:27,28.69807055,77.23471428,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34736.0,2018-03-14,09:45,28.68476651,77.23161045,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34738.0,2018-04-20,20:05,28.68849658,77.21306045,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,North
34744.0,2018-04-21,22:50,28.69038885,77.20829803,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
34768.0,2018-04-30,12:30,28.7202744,77.24162473,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34805.0,2018-05-16,16:10,28.6738977,77.24115477,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North
34807.0,2018-05-22,15:52,28.68163589,77.23678297,Fatal,2.0,1.0,Single carriageway,Fine + high winds,Daylight,NCT of Delhi,North
34811.0,2018-05-10,17:30,28.65699818,77.23297293,Minor injury,3.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34826.0,2018-05-20,22:40,28.67940175,77.22655268,Fatal,3.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
34827.0,2018-05-14,13:30,28.66360561,77.22538593,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34917.0,2018-06-20,07:53,28.66268272,77.21734425,Fatal,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34919.0,2018-06-14,10:35,28.66960548,77.19407808,Minor injury,2.0,1.0,One way street,Raining no high winds,Daylight,NCT of Delhi,North
34925.0,2018-06-04,17:00,28.67564887,77.19257849,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34926.0,2018-06-06,15:40,28.72634133,77.18486981,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34972.0,2018-06-23,13:50,28.69838408,77.24266715,Minor injury,2.0,1.0,Slip road,Fine no high winds,Daylight,NCT of Delhi,North
34973.0,2018-06-23,18:25,28.66356354,77.24217193,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34977.0,2018-06-21,23:55,28.6593272,77.24733652,Serious injury,1.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
34984.0,2018-06-28,17:20,28.65917334,77.2454601,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
34993.0,2018-07-05,13:00,28.66468186,77.22559707,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35000.0,2018-07-06,14:52,28.66311049,77.20640356,Minor injury,2.0,1.0,Roundabout,Fine + high winds,Daylight,NCT of Delhi,North
35026.0,2018-07-15,15:10,28.72511918,77.23700681,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35032.0,2018-07-15,14:00,28.70496581,77.22646414,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35034.0,2018-07-22,21:35,28.67554499,77.18069411,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
35051.0,2018-07-21,23:18,28.6891719,77.24159335,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
35065.0,2018-08-06,18:25,28.65962292,77.24914106,Minor injury,2.0,5.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35072.0,2018-08-07,04:01,28.70485238,77.22182727,Minor injury,4.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35082.0,2018-06-22,08:20,28.72127019,77.22989426,Minor injury,3.0,3.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35088.0,2018-08-13,18:50,28.72299289,77.20821765,Minor injury,3.0,3.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35114.0,2018-07-17,15:05,28.70739561,77.22780095,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35137.0,2018-09-01,17:35,28.72794822,77.20574277,Serious injury,2.0,2.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,North
35139.0,2018-08-27,14:15,28.71593556,77.24038986,Minor injury,2.0,1.0,Slip road,Fine no high winds,Daylight,NCT of Delhi,North
35156.0,2018-09-09,16:55,28.66764451,77.1795306,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35204.0,2018-08-29,11:30,28.6740325,77.18682422,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35246.0,2018-10-14,15:50,28.70027869,77.22938723,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35260.0,2018-10-19,20:15,28.67878267,77.19209555,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
35346.0,2018-11-27,22:25,28.70645292,77.23664349,Minor injury,2.0,4.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
35359.0,2018-11-18,16:55,28.68620713,77.21285922,Minor injury,3.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
35381.0,2018-12-13,14:20,28.6635579,77.18152817,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35385.0,2018-12-11,18:40,28.65295035,77.21416437,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
35407.0,2018-12-08,03:53,28.65899852,77.24995042,Minor injury,1.0,1.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,North
35432.0,2018-12-24,19:15,28.68174179,77.22749728,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
35447.0,2018-01-12,12:15,28.68339872,77.22943506,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35462.0,2018-01-24,06:40,28.69490832,77.22865575,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - no lighting,NCT of Delhi,North
35468.0,2018-01-24,19:40,28.69995305,77.22630149,Serious injury,1.0,1.0,Single carriageway,Other,Darkness - lights lit,NCT of Delhi,North
35491.0,2018-02-13,17:50,28.65712963,77.23625878,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
35502.0,2018-02-16,12:10,28.69394775,77.23697597,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35507.0,2018-02-16,20:10,28.71836748,77.22599291,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
35538.0,2018-03-01,22:32,28.70187206,77.23999186,Minor injury,2.0,4.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
35548.0,2018-03-07,08:30,28.65564494,77.23575293,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35551.0,2018-02-11,07:35,28.66583066,77.21678612,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35558.0,2018-03-08,15:18,28.66337664,77.2236328,Minor injury,3.0,3.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35571.0,2018-03-16,15:25,28.67160154,77.17610714,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35582.0,2018-03-16,15:45,28.65792276,77.24502304,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,North
35611.0,2018-02-25,15:30,28.7061251,77.24071236,Minor injury,1.0,1.0,One way street,Fine no high winds,Daylight,NCT of Delhi,North
35616.0,2018-03-30,16:15,28.69224984,77.22144579,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North
35620.0,2018-04-02,16:50,28.66028723,77.17952159,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35627.0,2018-04-04,20:17,28.66180637,77.21364103,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
35629.0,2018-03-19,23:40,28.70175516,77.23516021,Serious injury,2.0,3.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
35635.0,2018-04-05,17:20,28.70063437,77.2208127,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35639.0,2018-04-07,12:50,28.66962389,77.22180005,Minor injury,2.0,1.0,Single carriageway,Fine + high winds,Daylight,NCT of Delhi,North
35644.0,2018-04-06,18:15,28.6595819,77.19583448,Minor injury,2.0,3.0,Single carriageway,Other,Daylight,NCT of Delhi,North
35664.0,2018-04-21,00:35,28.65512325,77.2167381,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
35665.0,2018-04-20,08:20,28.695838,77.24070832,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North
35673.0,2018-04-14,14:25,28.69313772,77.23837567,Minor injury,2.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North
35689.0,2018-04-27,19:00,28.72431362,77.22379898,Serious injury,1.0,1.0,One way street,Fine no high winds,Daylight,NCT of Delhi,North
35697.0,2018-05-06,17:06,28.72153029,77.21017779,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35720.0,2018-05-11,09:10,28.70698615,77.22593477,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35740.0,2018-05-21,10:16,28.65790702,77.2075048,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35789.0,2018-06-07,13:32,28.67257177,77.23828313,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35794.0,2018-05-10,15:40,28.67406131,77.18321246,Minor injury,2.0,2.0,One way street,Fine no high winds,Daylight,NCT of Delhi,North
35801.0,2018-06-11,12:35,28.6960496,77.21832103,Minor injury,2.0,3.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35822.0,2018-06-20,08:00,28.72526746,77.19762965,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35913.0,2018-07-26,09:25,28.66829247,77.20031095,Minor injury,4.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35921.0,2018-07-25,09:00,28.6692995,77.20582163,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35934.0,2018-08-09,22:00,28.71492723,77.24422693,Minor injury,2.0,2.0,Roundabout,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
35936.0,2018-08-14,13:45,28.66097175,77.18341979,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35938.0,2018-08-05,17:02,28.72647579,77.19608941,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35943.0,2018-08-05,13:30,28.6644503,77.2431768,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
35997.0,2018-08-31,17:00,28.65601997,77.22289345,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36011.0,2018-09-17,19:30,28.66165932,77.22420733,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
36024.0,2018-09-23,08:10,28.71491045,77.24489517,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36031.0,2018-09-29,09:45,28.67411192,77.21321473,Fatal,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36064.0,2018-10-02,20:00,28.65505788,77.23266278,Minor injury,2.0,3.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
36095.0,2018-10-26,16:15,28.67855523,77.22940867,Minor injury,2.0,3.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North
36126.0,2018-11-25,16:55,28.66280985,77.19864678,Serious injury,1.0,1.0,Single carriageway,Fine no high winds,Darkness - lighting unknown,NCT of Delhi,North
36156.0,2018-12-15,13:15,28.66782697,77.2273083,Minor injury,2.0,3.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36158.0,2018-12-15,10:40,28.69815158,77.22851464,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36187.0,2018-01-04,15:40,28.71576444,77.23342992,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36212.0,2018-01-31,20:05,28.72310914,77.20925128,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
36216.0,2018-02-06,23:40,28.68807707,77.22332012,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
36242.0,2018-02-21,17:30,28.66027435,77.22439884,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36254.0,2018-03-04,22:43,28.72778209,77.20462909,Fatal,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
36293.0,2018-02-24,13:00,28.67805201,77.17851398,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36316.0,2018-03-29,17:15,28.71878089,77.20910314,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36334.0,2018-04-25,16:50,28.6892539,77.23008722,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36356.0,2018-05-16,15:55,28.67044026,77.19113877,Minor injury,2.0,2.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North
36408.0,2018-06-24,22:20,28.6806443,77.23200563,Serious injury,2.0,5.0,Dual carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,North
36466.0,2018-07-06,15:00,28.72247906,77.24316181,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,North
36487.0,2018-08-26,08:30,28.72076695,77.20751332,Serious injury,2.0,3.0,Dual carriageway,Raining no high winds,Daylight,NCT of Delhi,North
36492.0,2018-08-24,13:45,28.68671422,77.19981901,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36509.0,2018-07-30,19:25,28.68299643,77.19087321,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36526.0,2018-09-12,01:00,28.65004231,77.22227711,Minor injury,1.0,1.0,Dual carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
36537.0,2018-07-18,14:50,28.72286138,77.19065201,Minor injury,2.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36568.0,2018-10-19,15:55,28.71939835,77.21528611,Minor injury,3.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36569.0,2018-10-23,19:23,28.66282935,77.1962659,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
36598.0,2018-11-04,17:10,28.68586262,77.20792281,Minor injury,2.0,1.0,Dual carriageway,Raining + high winds,Darkness - lights lit,NCT of Delhi,North
36636.0,2018-11-07,18:25,28.68661039,77.19905002,Minor injury,2.0,1.0,Dual carriageway,Other,Darkness - no lighting,NCT of Delhi,North
36646.0,2018-09-18,14:25,28.69297671,77.21309291,Minor injury,1.0,2.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36662.0,2018-12-01,16:00,28.71707406,77.22188872,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
36665.0,2018-12-23,13:00,28.67148329,77.1771996,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36671.0,2018-01-06,14:00,28.68994953,77.2089261,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36677.0,2018-01-12,16:35,28.66931195,77.23408164,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,North
36680.0,2018-01-14,09:20,28.70880806,77.22972998,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36735.0,2018-02-22,16:00,28.66290457,77.19935557,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36778.0,2018-03-22,16:50,28.68869877,77.20641992,Minor injury,2.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,North
36795.0,2018-04-09,20:44,28.72025083,77.22564744,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36836.0,2018-05-06,06:50,28.72660228,77.21362531,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36840.0,2018-05-05,09:30,28.69636634,77.23937379,Minor injury,2.0,2.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36844.0,2018-05-05,15:45,28.65898494,77.22402578,Minor injury,1.0,1.0,Single carriageway,Raining no high winds,Daylight,NCT of Delhi,North
36898.0,2018-06-05,01:55,28.708209,77.24377056,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
36921.0,2018-06-06,10:30,28.72542053,77.19243955,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
36999.0,2018-08-12,14:00,28.65555347,77.23373759,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
37008.0,2018-08-11,05:55,28.66570076,77.24042941,Minor injury,1.0,1.0,Roundabout,Fine no high winds,Daylight,NCT of Delhi,North
37013.0,2018-08-31,19:05,28.66627153,77.22561834,Minor injury,1.0,1.0,Single carriageway,Other,Daylight,NCT of Delhi,North
37019.0,2018-09-04,12:25,28.65564722,77.21386992,Minor injury,2.0,1.0,Dual carriageway,Fine no high winds,Daylight,NCT of Delhi,North
37021.0,2018-09-04,15:50,28.68202621,77.21608528,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
37032.0,2018-09-09,11:22,28.66102479,77.1980213,Minor injury,2.0,2.0,Dual carriageway,Raining no high winds,Daylight,NCT of Delhi,North
37060.0,2018-09-23,15:05,28.71652632,77.24188664,Minor injury,1.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
37076.0,2018-09-08,01:50,28.66864033,77.19486315,Serious injury,2.0,1.0,Single carriageway,Fine no high winds,Darkness - lights lit,NCT of Delhi,North
37092.0,2018-08-10,18:15,28.67630981,77.19113973,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
37106.0,2018-05-14,20:30,28.67162481,77.23720817,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
37133.0,2018-08-22,17:35,28.72452218,77.21962072,Minor injury,2.0,3.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
37152.0,2018-08-24,06:50,28.67529714,77.20661626,Minor injury,2.0,1.0,Single carriageway,Fine no high winds,Daylight,NCT of Delhi,North
37183.0,2018-09-10,05:50,28.6674909,77.17920183,Minor injury,1.0,2.0,Single carriageway,Raining no high winds,Darkness - lights lit,NCT of Delhi,North
